 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Label
28041,795510,45,42,12698,14941,23,88,153.5499903698273,230.77217276102024,210,18,403.6567452203434,127.01531578070606,360449.6677913648,6551.514184463262,0,0,0,0,1,0,0,1,1.363958376455246,BENIGN
16713,890483,30,20,5882,9541,1033,52,552.6501700445515,285.35375733894995,414,59,841.6653232490091,95.6536732834954,181850.78000490263,5164.726236711021,1,1,0,0,1,1,1,1,1.951139523801731,BruteForce
63796,677115,47,8,7728,14018,247,67,447.52445023041656,24.498130630394897,116,95,266.37238293862384,445.1547417381455,150151.89794439758,6523.31653908268,1,0,1,1,1,1,1,1,0.7982209641200694,BENIGN
53727,741041,6,48,4369,7907,1211,66,270.5272171601483,18.99102701973896,938,84,277.4820733812269,263.64523527394533,466568.0853805369,4487.482676497716,1,1,1,1,1,0,0,0,1.494950358238497,BENIGN
9527,717185,30,19,11044,3036,816,2,193.72910591062103,80.53862904959786,1142,41,440.1012836520148,374.1389458260521,414055.892893784,6305.684179879047,1,0,1,1,1,1,1,0,1.909597831418713,DDoS
63724,83561,12,31,12072,11791,746,74,495.8378465420067,31.22158849281991,1338,63,416.8775969134912,358.33528159000565,625361.6636260618,6576.658389541623,0,1,1,1,0,1,0,0,1.599144055661619,BENIGN
43668,423788,37,22,415,7464,2,96,467.155634300559,167.64977957129906,730,37,480.1864137628151,7.906310767562932,85068.66787722116,26.625292246923017,1,1,1,0,0,0,1,0,1.472612801257788,DDoS
56152,908911,16,43,1940,19,794,39,839.4052207371693,169.3147372353519,3,67,943.0769649731162,451.57618929872376,190104.68009034963,5194.165407573603,1,1,1,1,1,1,1,1,1.9464714483556036,PortScan
18363,871409,28,23,139,3111,334,13,397.9403556985505,72.66406187207296,1149,6,827.6960690797848,489.14331787888017,900549.5361874996,7929.376050811511,1,0,0,1,0,0,0,1,1.7261968131322378,BENIGN
2593,395756,13,18,3282,13276,1188,38,127.21514959884335,482.1569455672021,562,79,81.711668167884,330.47588217506774,799177.9131490195,2176.619554965692,0,0,1,1,0,0,0,1,0.8685001400893739,BENIGN
25225,142715,5,44,11556,2739,265,23,463.5478890141823,64.14546758510807,474,54,426.98032707687776,491.0569987304621,503113.9799053007,1354.3126659744655,1,1,1,1,0,0,0,1,1.7229459868958354,PortScan
31394,5495,10,29,7008,8233,1209,15,578.6667421219355,346.98684009704624,854,62,98.95590182248635,404.8543886166752,367026.5174052764,7574.731463018659,0,0,1,1,0,1,0,0,1.345790411165613,PortScan
15158,147525,17,25,12067,8436,366,31,59.80148183834528,187.12158071378755,1295,73,999.1894083540784,442.25429434630126,729635.1079202074,2740.544271289586,0,0,1,1,1,0,1,0,1.5850464366512265,DoS
12435,860091,6,24,11597,13222,634,37,107.6347333592746,157.29756482135056,1072,82,581.6940584176218,33.921811658235015,246050.9358740877,717.3155461653482,1,0,0,0,0,1,1,1,0.6707052921965981,DoS
5969,101460,26,17,7866,5696,7,18,899.5877486527157,293.44713061197046,784,20,487.9593563976401,367.1298614260252,876141.6519811252,664.7396921862309,1,0,0,1,1,1,0,1,0.992569758620595,BENIGN
17282,34702,29,29,5819,5086,793,11,666.6371535116207,449.6234506156009,65,94,356.0255356754923,102.30693966046567,394813.9466958985,2364.407842636247,1,0,0,1,0,1,0,1,1.6826555661915408,BENIGN
37030,72692,14,13,3969,11067,892,94,861.949393338258,303.2488734602032,946,42,454.408738132446,122.11182820206064,224011.9475654516,8754.1610576883,0,0,0,0,1,1,0,1,1.8964468552131604,DDoS
29298,505788,23,47,99,9417,1084,81,289.36403644966776,251.82865669036497,556,28,377.79252735657286,482.8156532378343,860582.6918986598,692.0743779799063,0,1,0,1,0,0,0,1,1.4788053360258482,DDoS
49530,751886,21,42,13607,7190,1169,96,82.77473629049175,311.1889931063369,1358,67,553.8098042669044,245.21325082461203,898400.6474104086,1339.5233509766404,0,1,0,1,0,1,0,1,0.7087758175173513,PortScan
41328,543588,47,15,13108,3468,824,91,719.1429213271416,305.2023570072264,957,67,187.51147708083147,278.19836144279054,466651.8822535988,1992.0543995325208,0,1,1,0,0,1,0,1,0.6380430283840401,DoS
26718,791328,15,49,11239,9857,1494,82,204.1180925416721,466.5854578843011,329,51,436.2391961556753,202.6113628212735,82312.69391988615,1324.0378415551484,1,0,0,0,1,0,1,0,1.9134420953879732,BENIGN
32313,639342,48,21,2001,5286,891,44,796.5104419285757,155.57032642611549,125,46,740.2319127800488,147.8867299894782,274060.62577644497,4417.783189678077,0,0,0,0,0,1,1,0,1.2932203757520464,BENIGN
3071,700602,2,19,5288,5977,67,81,760.9028610663663,231.2052780158624,501,89,824.9087083822424,332.0715246820826,588130.5651170178,7539.807626809838,1,1,1,0,1,1,1,0,1.672089845336357,BENIGN
59813,559253,41,28,547,7594,583,5,430.8575864501698,89.00814111548078,713,16,396.112915492165,232.56707499199655,271603.1812656796,2052.746649857829,0,1,0,0,0,1,0,1,1.4715137286463236,BENIGN
45734,942508,18,35,8076,7281,529,86,59.46175414408816,108.22113244809792,720,38,242.3740971238903,139.853148448143,234126.49169795704,4178.257680887191,0,0,1,0,0,1,0,1,0.7626408392743963,BENIGN
21709,494510,12,26,3393,14411,1372,97,372.5524731741586,18.67672912516547,984,41,266.3288115899552,223.0316258343925,761503.0169437625,8542.33644019368,1,0,0,1,0,0,1,0,0.9026936931977024,BENIGN
49159,784539,42,26,3066,2767,285,93,132.40698178055027,201.47757960020115,1344,86,771.7511050727014,192.37474582453245,80817.71428285888,8071.427050273175,0,0,0,0,1,0,1,0,1.0153250291283895,DDoS
1578,606475,28,35,9363,14969,523,52,337.178043852121,262.1709021480683,1123,69,491.5169984336896,170.32656347149617,17588.500635795746,1202.472204955512,1,0,1,1,0,0,1,0,0.5180704634124206,BruteForce
62312,555656,2,27,12730,5436,29,7,988.7933180906256,124.52479295861195,322,50,994.0290678466002,423.34109513264497,336433.130312579,8892.76228309465,1,1,1,1,1,0,1,1,1.7520536527947983,BENIGN
39784,56274,23,22,13938,790,1119,43,357.777301233462,414.5856393099086,971,85,657.9989584169108,459.23629461082015,284262.478501289,9943.530226567458,0,0,0,1,1,1,1,1,1.7572661267480765,BENIGN
39244,542602,43,25,12350,7632,1140,9,628.2531514886607,289.5040668744251,216,25,917.5649167276276,451.12745237642486,540281.581768514,9794.39995719585,1,0,0,1,0,1,0,0,0.7086693008808544,BENIGN
63365,241587,15,14,433,10088,759,57,926.4285709375404,438.38414399413176,457,95,764.3752788181104,142.82609741607382,708705.4380983993,5225.8060065367135,1,0,1,1,0,0,0,1,1.3838746252694023,DDoS
9936,693222,3,4,10956,3415,371,77,406.4790758720691,149.37109139796382,1231,55,576.9704539060408,456.6826166181138,121093.9948185182,1917.3006070943104,0,0,0,1,0,1,0,0,1.1310211656147662,BENIGN
27955,279216,8,21,10162,5830,330,61,389.8309266953062,354.06854456409053,642,35,947.693861105663,482.6225911215186,642714.9934354041,837.4831600417684,0,1,0,0,0,0,1,1,0.9655082217293184,BENIGN
55381,733568,3,27,7549,5374,158,38,994.3393798903442,106.52977707242356,1008,7,932.4095037242588,62.12048610598857,41123.28257489901,1858.4189338207505,1,1,1,1,1,0,1,0,1.9444872750749005,BruteForce
61881,837955,2,20,3610,3989,1221,44,855.6287436858794,499.5594407482195,1106,98,512.4392785059388,437.9713837164135,949046.8923320832,8235.715819834926,0,0,0,1,0,0,0,1,1.3523864772004612,DDoS
25597,202090,45,7,8076,1241,1260,6,736.5694769766098,435.0311591875519,1101,98,460.88810150444624,114.21198891164062,571079.7330593602,8055.072035168562,0,1,0,0,0,0,1,0,1.285942603272329,BruteForce
5072,6571,33,6,3444,3062,989,2,235.4158842880059,139.00776530701177,773,8,217.2311610260007,268.24496437514034,975188.2165348536,3962.831178585623,1,1,0,0,1,0,1,0,1.7369341621345102,BENIGN
34002,729533,47,45,14786,12165,202,30,372.5192193069456,215.8704011986927,517,86,77.85172833984667,66.97531119974181,351421.81201652833,8166.956149581933,0,0,0,1,1,1,1,1,0.5739981297925214,BENIGN
37168,109080,13,11,7330,2297,308,18,670.8144854553352,348.24579179805534,804,63,862.7720159137517,295.65989173122296,486576.0621986273,8516.412744483756,0,0,1,1,1,0,0,0,0.7295800832767884,BENIGN
57410,916384,11,36,2264,3771,1017,66,642.332419458411,177.9654307834251,1193,34,679.8774364214778,196.55994448401248,175457.57129252335,9441.891178320628,1,1,1,0,0,0,1,0,1.44856045424063,BENIGN
44100,844093,19,35,1008,1722,708,87,284.1540140978994,441.3260486153802,1467,77,759.7013779848609,429.9332741339532,832883.5751461228,5533.310873393444,1,0,1,1,1,1,1,1,1.1499762490229355,BENIGN
4768,700337,42,6,7631,6862,677,35,842.7500562894969,24.809722165807965,133,38,708.8501058646888,448.48569554982623,914822.3228486156,686.5795044540484,0,0,0,1,1,0,1,1,1.2928560391196424,BENIGN
18291,104212,47,44,13060,13953,899,49,767.5719830287736,418.5043653185518,800,15,744.1304406397537,186.60149470878227,492185.6156155515,1813.7331804387104,0,1,0,1,0,1,1,1,1.7223582455074582,BENIGN
15273,888662,37,1,8403,4866,460,39,710.7219133556052,61.26303679536591,848,65,720.5197138752701,216.68228531545077,961443.5211655176,2706.7330556642464,1,1,0,1,0,1,0,1,0.6183159053395859,BruteForce
11958,146471,17,9,4176,10482,19,59,249.43524008981015,330.0278649891989,302,32,373.2737960986433,197.0106806446241,795951.4605817206,3255.383440169284,0,0,1,0,0,0,1,0,1.8085233496665016,BENIGN
47210,228982,45,32,8147,7191,768,36,587.0245119562829,156.372278312492,1118,41,954.6602616472528,208.6019143105492,245499.1966582313,2795.452566365152,0,0,0,1,0,0,0,1,1.5433846773141493,BENIGN
39765,28342,46,48,11188,11752,894,21,316.35625628948173,205.23323149716612,1314,31,658.2905792556556,366.0114106973734,180570.7992042185,7847.870408623034,0,0,1,1,1,1,0,0,1.143108989114475,PortScan
44184,601496,47,14,8780,3557,728,11,772.6803415681186,112.25720825185586,1289,27,716.4255251160607,393.9601941508557,897550.1897624483,4592.169728077516,0,1,1,0,1,0,0,1,1.200815958688835,DoS
60217,632544,34,10,2543,11545,688,21,821.6275616783098,5.702018966288152,44,61,272.37510624216554,440.0827800895517,777752.0354122542,4462.997857576816,0,0,1,1,0,1,1,1,1.6254308971772964,BENIGN
30687,141560,38,27,7697,9806,900,46,926.6317454199724,285.1535777951313,547,53,146.3291969147523,181.18223979693963,283444.9474755562,5275.013022752018,1,1,1,1,0,0,0,0,0.6973284245887148,BruteForce
19270,93270,11,1,13121,6812,293,77,418.6468065554936,289.31301349831193,740,90,595.1915740070976,447.4600453591572,397213.731713345,2924.125911383677,1,0,0,1,1,0,0,1,0.5396451427874107,BENIGN
39686,582093,5,18,10272,9492,1093,21,792.4157310956434,486.2686018621468,149,76,531.2408464543488,96.47011696169945,700831.5834764054,2903.200190582317,0,0,1,1,0,0,1,0,1.7687413300854382,BENIGN
16636,99072,44,13,8392,2212,1020,69,533.4324388388679,111.42115067625365,1280,6,821.2732890855643,381.1836806893836,167969.65239515205,1004.567680096982,1,0,0,0,1,0,0,0,1.3656070208949382,BENIGN
28730,972196,17,14,13181,8129,1084,27,358.58290426112694,476.8797362013135,880,2,330.98330631346306,199.09478122200187,983691.3313414658,194.53240313269137,1,1,0,1,1,1,0,1,1.4132776056461158,BENIGN
25751,137085,26,45,6311,13465,382,3,850.057728558314,84.66382054519713,996,81,651.6837704243321,264.1648619207993,857630.0696665115,7019.984063831537,1,0,1,1,0,1,0,0,1.7426846005539247,BENIGN
39831,614662,34,18,3447,4945,772,3,108.59628144044068,15.612733978441062,599,43,150.17620681372946,130.96896327877317,69524.89691748786,9126.377351684796,0,0,1,0,1,0,0,1,1.0431320270553124,BENIGN
55036,157733,8,26,5646,2322,1441,78,344.63986003626195,144.36916205045688,1315,74,649.9989484949969,455.9698246033168,507816.8250317715,2016.609281314113,0,1,1,1,1,0,0,0,1.889423606509776,BENIGN
13101,221096,22,37,4475,11331,604,78,138.7602735003743,264.3672303294284,575,69,181.4847527236761,418.5203161658624,924065.4229863128,6910.754404817545,1,1,0,0,1,1,0,0,0.5139955322910037,BENIGN
42364,947239,4,15,5740,4917,746,14,909.2040752012928,270.98073829732346,832,5,344.7639439868772,252.0331134557682,161885.13270270798,5592.469643617698,1,0,0,0,1,1,1,1,0.9295941193938536,BENIGN
40461,926579,4,29,14383,2368,820,80,885.734506407205,225.75280885018083,793,60,258.125368884153,172.57960057856835,974149.76245976,7922.762626293631,1,1,1,0,1,0,0,0,1.177539448593472,BENIGN
120,709488,4,46,5340,3357,555,75,718.4837040387739,359.67958289237697,82,82,75.95680942037643,348.64763701653936,388146.441753167,5495.948950147739,0,1,1,1,0,1,1,1,1.8045209393946036,DoS
4246,851235,29,41,1111,14623,170,47,969.7705221257338,169.81612829134923,658,48,824.7656614203685,142.93572986418,743743.465835086,4090.379646789569,1,1,0,1,1,0,0,1,1.2336931959672717,DDoS
11714,869050,18,38,2745,10504,839,76,824.0524015541013,110.39405637413132,958,66,674.7361018599986,164.01982725035984,163157.54222292703,2719.768539970537,0,0,0,0,0,1,1,0,0.7293489420751114,BENIGN
62904,106574,7,5,6821,5085,1314,99,408.1672802305929,349.772436968628,228,99,243.0117424223616,361.9868974691219,519206.36363823793,4013.592356987135,1,0,0,0,1,1,0,1,1.132850908127318,DoS
34836,619962,27,46,4935,5323,1447,1,365.6944152029616,286.56527222441497,1102,81,937.8045940114991,444.63961184995406,312638.0591766302,4504.900698787162,1,1,1,1,1,1,1,1,1.2134205668775242,BENIGN
15666,177833,8,22,13504,3037,57,13,60.47668005545532,490.8972745430043,1177,23,830.3320363396368,428.8487835394711,347827.3318299527,5448.340441468893,0,0,0,1,1,0,1,0,1.2772434314520913,BENIGN
51246,678842,18,30,10058,14143,1260,51,503.9834403704048,300.2229631593999,118,85,460.1926490584792,175.9404864926796,534845.4355279162,2294.065364571451,1,1,1,1,1,1,1,1,0.9631449417722688,BENIGN
11414,831461,6,9,14142,6086,306,22,653.8138079077778,24.42557014007047,921,59,465.2248203751949,299.70210100791707,488271.0038651006,8426.560481836465,0,0,1,0,0,0,1,1,0.5405437942533393,BENIGN
32499,728745,8,42,14948,10636,288,40,134.13976513382607,300.1343845219633,948,19,216.32404792148265,447.2115044565272,838698.6526078002,3782.6731317813496,1,0,0,1,0,0,0,0,0.7536349142295078,BENIGN
4837,825967,45,33,10816,11657,1146,32,534.4824011207911,354.8297468182743,1287,33,113.94109085214066,380.7960805099218,328895.960134207,6521.592741713965,1,1,1,0,0,1,1,0,0.5696173980095163,DDoS
13676,152321,46,31,8568,1835,1040,32,640.4919805776605,114.03868305947783,1232,29,592.116429301995,443.10366726017367,209364.1881026897,6212.4977164058455,1,1,0,0,1,1,1,0,0.855281698625838,DoS
16804,683295,21,43,11591,14819,771,91,774.2009694780868,48.817331894218704,288,8,529.2622440387106,303.31578192615194,820715.6311042842,6001.227975049269,0,1,0,0,1,0,0,1,1.1894551138510292,DoS
11073,691212,47,20,7266,7311,529,26,729.892656116448,478.4812357936145,36,61,92.4895254309467,149.543984487876,789699.6876468166,2814.857200707452,0,1,0,0,1,0,0,1,1.3753790182514736,BENIGN
41803,690989,24,2,12708,5140,106,67,749.1745409994671,406.9861241726635,66,5,174.09075976127835,313.12914726263614,194438.60996803295,3332.505340686153,0,0,0,0,1,0,1,1,1.4966377007500284,PortScan
45560,493159,19,29,8002,3035,1139,45,576.1393700744323,119.4144692948746,1426,76,535.4776120432605,183.14976234799167,131442.75745585328,629.5609802492366,0,0,0,0,1,1,0,0,0.9664881457106148,BENIGN
8051,623065,21,2,2944,1252,301,57,544.9760460419541,323.6484027626034,303,66,561.3229286489743,397.5276692334998,523534.2405110039,4965.464192567211,1,1,1,1,1,1,0,1,1.5708227225214806,DoS
43505,201110,41,39,13940,11436,1056,63,410.0258334174965,490.8118457055541,1220,97,997.2743226568068,157.87612956683353,267651.4748884059,3865.9381193490312,1,0,1,1,1,0,0,1,1.4105943290192926,DoS
40365,471257,9,48,8868,1735,86,9,623.2466995486691,81.10379083791403,223,60,771.1026392250677,282.9667910374248,6297.208421913215,7711.591575733518,0,1,1,0,1,1,0,1,1.3046281990146007,BENIGN
32327,351297,35,13,4894,10893,1405,9,501.4842002578404,146.22237184066296,265,58,397.294598971499,411.2267195085684,223688.26765083428,1201.1001150211553,0,0,1,0,0,1,1,0,1.9952842204260344,BENIGN
51141,289142,40,45,5259,1722,18,23,438.98715597592695,13.601102012322182,739,21,753.9839608058477,293.19289487134347,58799.5946748832,1462.4177892410985,0,1,0,0,0,1,1,0,1.5304258091232237,DDoS
55492,928510,34,3,10201,4024,1245,19,362.4030237985401,372.0963728019525,1276,23,467.742205780358,65.40560001339946,313967.4486596723,2747.379450387622,1,1,1,0,1,0,0,0,1.273718647557895,BENIGN
4834,350293,4,1,9943,2525,151,89,208.2465192882807,487.1779995286704,147,67,130.16778172452567,22.012275040766312,813031.8950930282,7295.188649506267,1,0,0,1,0,1,0,1,1.5037767842983407,PortScan
38579,613475,28,49,8302,10293,184,10,957.8403107922884,79.47203263274206,1310,81,942.5864680729452,13.918240571964184,315758.3881522185,341.45976615407164,1,1,1,1,0,0,1,0,1.0212044620678735,BENIGN
15785,42441,16,12,1648,9847,672,25,386.9073789662499,499.38498628198704,765,82,917.5806428695878,115.28967788564198,718454.859767317,9305.140539841012,0,0,0,1,1,0,0,1,0.5657380588117409,DDoS
27683,296142,27,5,4017,2739,1077,69,269.5344760278401,277.7605195766777,1265,27,990.0723017585856,41.77777642678745,574307.7091744923,5880.832003429734,1,1,1,1,0,0,0,1,1.2545686018291935,BENIGN
25903,141485,36,2,13015,10647,317,44,473.0740361437888,173.0371659987538,1172,95,896.7519800327885,467.8957147565127,689097.8794031775,652.9222083321743,1,1,1,1,1,0,0,0,0.8727361787981472,BruteForce
41995,758843,1,22,6753,10006,900,24,235.65145730643155,480.9084996297519,1089,92,603.276774024404,419.41890559318784,179862.1972123116,3331.9214797655936,0,0,0,0,0,0,0,1,1.6776757339897967,BENIGN
42309,518653,39,33,12767,8216,1220,90,782.9106310760794,352.50765589866035,360,95,275.7749209507812,429.8762277561953,911221.6779796662,4479.555315397972,1,1,0,1,0,0,0,0,1.8009804119165829,BENIGN
14118,660009,40,35,6961,11931,1083,10,399.8948629823951,90.46498523703748,405,14,931.0179888474717,208.2666178504564,785488.2639764824,8321.232744958374,0,1,0,0,0,1,0,1,1.6530949737707776,BENIGN
42695,31586,37,3,10439,1015,1238,7,570.3529139956801,79.64244383701399,464,61,874.4028320141377,19.628631516101187,911114.7114194592,6882.179634902448,0,0,0,1,0,1,1,1,1.773502326612979,BENIGN
25084,613376,2,26,11368,9851,399,38,858.5372881205373,34.973366839424,910,79,532.8393711702771,201.9007125702556,801201.8947379573,7124.584897116786,0,0,0,0,0,0,0,0,1.4413928501564055,BENIGN
36918,276357,32,18,14544,2640,1164,81,188.5703108248234,117.42334982721312,142,87,208.58815379058612,58.45532458252575,953197.9256232532,3962.775130066768,1,0,1,1,1,0,0,0,0.5551353636120917,PortScan
46560,72241,3,38,10025,3058,1129,91,868.1869159239118,274.0272815657737,400,93,506.3777087781537,196.4572373813736,318938.5208554876,4263.044862453973,1,0,1,0,1,0,1,0,0.6322712760441146,BENIGN
49846,977880,23,26,6121,5912,845,11,575.2257435745382,172.3813435663704,482,96,221.78514860281416,389.2022770756553,445874.83818157145,2418.0316971987336,1,1,0,0,1,0,0,1,0.9560551228551832,DoS
20629,484815,38,5,11653,7061,1109,39,312.27137926593986,86.19977380282444,479,57,909.8446402042606,486.2878132871615,527850.2854349655,8191.431892325722,0,1,1,1,1,1,1,0,1.5761037264298674,BENIGN
16052,474014,29,16,1096,13717,1165,67,203.588718776026,444.61341991067866,330,51,126.76860691009593,71.33906947124073,504670.1960674619,9462.909249578164,1,1,0,0,0,0,1,0,0.832617330744414,BENIGN
41110,609720,15,31,13017,4440,1037,29,900.3509144435874,61.20949920252945,425,93,230.6196028046272,340.7534255457052,810602.2005278459,2800.097778531039,0,1,0,0,1,0,0,0,1.8115389273978988,BENIGN
48645,850237,46,30,14084,2454,968,92,350.97792717093427,69.66492138777116,1261,5,287.80074245689093,387.6993986066952,514147.55752934015,9194.988300651525,1,0,1,1,1,0,1,0,1.3666843462286042,PortScan
